family,condition,episode,seed,difficulty,status,success,steps,retrieval_model,retrieval_selected_lesson_fraction,retrieval_selected_filler_fraction,retrieval_selected_query_fraction
MoveCube,k0,32,643200,easy,success,1,507,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,33,643300,easy,success,1,246,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,34,643400,medium,success,1,175,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,35,643500,hard,success,1,155,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,36,643600,easy,success,1,170,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,37,643700,easy,success,1,111,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,38,643800,medium,success,1,93,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,39,643900,hard,ongoing,0,1300,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,40,644000,easy,success,1,166,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,41,644100,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,42,644200,medium,success,1,162,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,43,644300,hard,success,1,173,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,44,644400,easy,success,1,171,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,45,644500,easy,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,46,644600,medium,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,47,644700,hard,success,1,213,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,48,644801,easy,success,1,176,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k0,49,644900,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,0,640000,easy,success,1,166,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,1,640101,easy,success,1,221,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,2,640200,medium,success,1,162,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,3,640300,hard,success,1,205,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,4,640400,easy,success,1,261,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,5,640500,easy,success,1,234,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,6,640600,medium,success,1,175,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,7,640700,hard,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,8,640800,easy,success,1,216,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,9,640900,easy,success,1,162,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,10,641000,medium,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,11,641100,hard,success,1,198,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,12,641200,easy,success,1,437,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,13,641300,easy,success,1,93,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,14,641400,medium,fail,0,102,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,15,641500,hard,success,1,221,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,16,641600,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,17,641700,easy,fail,0,252,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,18,641800,medium,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,19,641900,hard,success,1,174,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,20,642000,easy,fail,0,74,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,21,642100,easy,fail,0,89,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,22,642200,medium,fail,0,251,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,23,642300,hard,fail,0,406,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,24,642400,easy,fail,0,436,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,25,642500,easy,success,1,454,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,26,642600,medium,success,1,85,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,27,642700,hard,success,1,160,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,28,642800,easy,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,29,642900,easy,success,1,91,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,30,643000,medium,success,1,173,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,31,643101,hard,success,1,255,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,32,643200,easy,success,1,251,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,33,643300,easy,success,1,246,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,34,643400,medium,success,1,175,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,35,643500,hard,success,1,151,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,36,643600,easy,success,1,171,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,37,643700,easy,success,1,111,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,38,643800,medium,success,1,93,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,39,643900,hard,fail,0,1176,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,40,644000,easy,success,1,168,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,41,644100,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,42,644200,medium,success,1,162,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,43,644300,hard,success,1,173,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,44,644400,easy,success,1,176,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,45,644500,easy,success,1,168,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,46,644600,medium,success,1,111,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,47,644700,hard,success,1,213,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,48,644801,easy,success,1,176,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k1,49,644900,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,0,640000,easy,success,1,164,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,1,640101,easy,success,1,223,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,2,640200,medium,success,1,162,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,3,640300,hard,success,1,205,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,4,640400,easy,success,1,266,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,5,640500,easy,success,1,234,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,6,640600,medium,success,1,175,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,7,640700,hard,success,1,103,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,8,640800,easy,success,1,213,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,9,640900,easy,success,1,162,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,10,641000,medium,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,11,641100,hard,success,1,198,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,12,641200,easy,success,1,400,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,13,641300,easy,fail,0,74,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,14,641400,medium,fail,0,82,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,15,641500,hard,success,1,221,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,16,641600,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,17,641700,easy,success,1,290,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,18,641800,medium,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,19,641900,hard,success,1,172,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,20,642000,easy,fail,0,74,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,21,642100,easy,fail,0,89,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,22,642200,medium,fail,0,240,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,23,642300,hard,fail,0,228,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,24,642400,easy,success,1,212,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,25,642500,easy,success,1,612,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,26,642600,medium,success,1,85,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,27,642700,hard,success,1,160,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,28,642800,easy,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,29,642900,easy,success,1,91,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,30,643000,medium,success,1,170,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,31,643101,hard,success,1,254,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,32,643200,easy,success,1,1184,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,33,643300,easy,success,1,239,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,34,643400,medium,success,1,176,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,35,643500,hard,success,1,152,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,36,643600,easy,success,1,170,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,37,643700,easy,success,1,111,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,38,643800,medium,success,1,93,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,39,643900,hard,ongoing,0,1300,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,40,644000,easy,success,1,166,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,41,644100,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,42,644200,medium,success,1,162,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,43,644300,hard,success,1,174,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,44,644400,easy,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,45,644500,easy,success,1,168,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,46,644600,medium,success,1,109,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,47,644700,hard,success,1,213,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,48,644801,easy,success,1,176,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k3,49,644900,easy,success,1,104,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,0,640000,easy,success,1,168,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,1,640101,easy,success,1,222,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,2,640200,medium,success,1,162,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,3,640300,hard,success,1,205,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,4,640400,easy,success,1,264,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,5,640500,easy,success,1,233,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,6,640600,medium,success,1,175,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,7,640700,hard,success,1,103,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,8,640800,easy,success,1,216,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,9,640900,easy,success,1,168,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,10,641000,medium,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,11,641100,hard,success,1,198,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,12,641200,easy,success,1,1256,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,13,641300,easy,fail,0,200,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,14,641400,medium,fail,0,99,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,15,641500,hard,success,1,221,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,16,641600,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,17,641700,easy,fail,0,263,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,18,641800,medium,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,19,641900,hard,success,1,175,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,20,642000,easy,fail,0,99,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,21,642100,easy,fail,0,168,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,22,642200,medium,fail,0,228,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,23,642300,hard,success,1,93,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,24,642400,easy,success,1,212,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,25,642500,easy,success,1,322,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,26,642600,medium,success,1,85,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,27,642700,hard,success,1,160,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,28,642800,easy,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,29,642900,easy,success,1,91,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,30,643000,medium,success,1,168,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,31,643101,hard,success,1,255,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,32,643200,easy,success,1,507,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,33,643300,easy,success,1,247,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,34,643400,medium,success,1,176,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,35,643500,hard,success,1,151,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,36,643600,easy,success,1,170,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,37,643700,easy,success,1,111,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,38,643800,medium,success,1,93,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,39,643900,hard,fail,0,1176,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,40,644000,easy,success,1,166,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,41,644100,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,42,644200,medium,success,1,162,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,43,644300,hard,success,1,175,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,44,644400,easy,success,1,178,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,45,644500,easy,success,1,167,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,46,644600,medium,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,47,644700,hard,success,1,213,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,48,644801,easy,success,1,175,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
MoveCube,k7,49,644900,easy,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,0,650000,easy,success,1,97,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,1,650100,easy,success,1,91,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,2,650200,medium,success,1,127,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,3,650300,hard,fail,0,67,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,4,650400,easy,success,1,89,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,5,650500,easy,success,1,29,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,6,650600,medium,fail,0,31,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,7,650700,hard,fail,0,34,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,8,650800,easy,success,1,91,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,9,650900,easy,success,1,69,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,10,651000,medium,success,1,105,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,11,651100,hard,fail,0,90,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,12,651200,easy,fail,0,41,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,13,651300,easy,fail,0,89,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,14,651400,medium,fail,0,68,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,15,651500,hard,fail,0,27,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,16,651600,easy,success,1,103,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,17,651700,easy,success,1,65,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,18,651800,medium,fail,0,70,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,19,651900,hard,fail,0,68,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,20,652000,easy,success,1,21,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,21,652100,easy,success,1,98,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,22,652200,medium,fail,0,173,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,23,652300,hard,fail,0,154,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,24,652400,easy,success,1,67,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,25,652500,easy,success,1,18,siglip-so400m/visual-episodic-absthr,0.9615384615384616,0.0,0.038461538461538464
PatternLock,k0,26,652600,medium,fail,0,61,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,27,652700,hard,fail,0,26,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,28,652800,easy,success,1,29,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,29,652900,easy,success,1,28,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,30,653000,medium,fail,0,59,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,31,653100,hard,fail,0,53,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,32,653200,easy,success,1,25,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,33,653300,easy,fail,0,50,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,34,653400,medium,success,1,81,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,35,653500,hard,fail,0,133,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,36,653600,easy,success,1,79,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,37,653700,easy,success,1,69,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,38,653800,medium,success,1,152,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,39,653900,hard,fail,0,90,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,40,654000,easy,success,1,89,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,41,654100,easy,success,1,103,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,42,654200,medium,fail,0,78,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,43,654300,hard,fail,0,50,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,44,654400,easy,success,1,22,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,45,654500,easy,success,1,102,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,46,654600,medium,success,1,121,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,47,654700,hard,fail,0,27,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,48,654800,easy,success,1,22,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k0,49,654900,easy,success,1,57,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k1,0,650000,easy,success,1,108,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k1,1,650100,easy,success,1,91,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k1,2,650200,medium,success,1,127,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
PatternLock,k1,3,650300,hard,fail,0,68,siglip-so400m/visual-episodic-absthr,0.96875,0.0,0.03125
